PERMNO,DATE,RET,YEAR
11185,11/30/2006,0.006224,2006
11185,12/01/2006,-0.018557,2006
11185,12/04/2006,-0.002101,2006
11185,12/05/2006,-0.002105,2006
11185,12/06/2006,0.014768,2006
11185,12/07/2006,0.001040,2006
11185,12/08/2006,-0.006231,2006
11185,12/11/2006,-0.015674,2006
11185,12/12/2006,0.000000,2006
11185,12/13/2006,0.002123,2006
11185,12/14/2006,0.011653,2006
11185,12/15/2006,-0.011518,2006
11185,12/18/2006,0.019068,2006
11185,12/19/2006,-0.002079,2006
11185,12/20/2006,0.018750,2006
11185,12/21/2006,0.000000,2006
11185,12/22/2006,-0.036810,2006
11185,12/26/2006,-0.016985,2006
11185,12/27/2006,0.015119,2006
11185,12/28/2006,0.008511,2006
11185,12/29/2006,0.000000,2006
11185,01/03/2007,-0.008439,2007
11185,01/04/2007,-0.029787,2007
11185,01/05/2007,0.008772,2007
11185,01/08/2007,0.021739,2007
11185,01/09/2007,-0.002128,2007
11185,01/10/2007,0.000000,2007
11185,01/11/2007,-0.010661,2007
11185,01/12/2007,0.010776,2007
11185,01/16/2007,0.034115,2007
11185,01/17/2007,-0.020619,2007
11185,01/18/2007,0.000000,2007
11185,01/19/2007,0.010526,2007
11185,01/22/2007,0.010417,2007
11996,07/26/2010,0.017682,2010
11996,07/27/2010,0.001158,2010
11996,07/28/2010,-0.002314,2010
11996,07/29/2010,-0.003092,2010
11996,07/30/2010,0.000775,2010
11996,08/02/2010,0.000000,2010
11996,08/03/2010,0.003487,2010
11996,08/04/2010,0.000000,2010
11996,08/05/2010,0.000772,2010
11996,08/06/2010,0.003086,2010
11996,08/09/2010,0.004231,2010
11996,08/10/2010,-0.000766,2010
11996,08/11/2010,-0.012649,2010
11996,08/12/2010,-0.006988,2010
11996,08/13/2010,0.003909,2010
11996,08/16/2010,0.002726,2010
11996,08/17/2010,0.009709,2010
11996,08/18/2010,0.001538,2010
11996,08/19/2010,-0.001152,2010
11996,08/20/2010,-0.000769,2010
11996,08/23/2010,-0.002693,2010
11996,08/24/2010,0.001775,2010
11996,08/25/2010,-0.001001,2010
