PERMNO,DATE,RET,YEAR
30402,05/10/1979,0.004032,1979
30402,05/11/1979,-0.012048,1979
30402,05/14/1979,-0.008130,1979
30402,05/15/1979,0.000000,1979
30402,05/16/1979,0.008197,1979
30402,05/17/1979,0.004065,1979
30402,05/18/1979,-0.004049,1979
30402,05/21/1979,0.024390,1979
30402,05/22/1979,0.003968,1979
30402,05/23/1979,-0.003953,1979
30402,05/24/1979,0.000000,1979
30402,05/25/1979,0.015873,1979
30402,05/29/1979,0.003906,1979
30402,05/30/1979,-0.003891,1979
30402,05/31/1979,-0.003906,1979
30402,06/01/1979,0.019608,1979
30402,06/04/1979,0.003846,1979
30402,06/05/1979,-0.003831,1979
30402,06/06/1979,-0.015385,1979
30402,06/07/1979,0.015625,1979
30402,06/08/1979,-0.015385,1979
30402,06/11/1979,0.015625,1979
30402,06/12/1979,0.003846,1979
30402,06/13/1979,-0.011494,1979
30402,06/14/1979,-0.007752,1979
30402,06/15/1979,0.000000,1979
30402,06/18/1979,0.000000,1979
30402,06/19/1979,0.015625,1979
30402,06/20/1979,-0.003846,1979
30402,06/21/1979,-0.011583,1979
30402,06/25/1979,0.000000,1979
30402,06/26/1979,0.003906,1979
30402,06/27/1979,-0.011673,1979
30402,06/28/1979,0.003937,1979
30402,06/29/1979,0.000000,1979
30402,07/02/1979,0.000000,1979
30402,07/03/1979,0.000000,1979
30402,07/05/1979,0.011765,1979
30402,07/06/1979,0.007752,1979
30402,07/09/1979,0.015385,1979
30402,07/10/1979,-0.015152,1979
30402,07/11/1979,0.003846,1979
30402,07/12/1979,-0.011494,1979
30402,07/13/1979,-0.007752,1979
30402,07/16/1979,-0.015625,1979
30402,07/17/1979,0.023810,1979
30402,07/19/1979,-0.007752,1979
30402,07/20/1979,0.000000,1979
30402,07/23/1979,-0.003906,1979
30402,07/24/1979,-0.011765,1979
30402,07/25/1979,0.000000,1979
30402,07/26/1979,0.015873,1979
30402,07/27/1979,0.000000,1979
30402,07/30/1979,0.000000,1979
30402,07/31/1979,0.000000,1979
30402,08/01/1979,0.000000,1979
30402,08/02/1979,0.000000,1979
30402,08/03/1979,0.007937,1979
30402,08/06/1979,0.000000,1979
30402,08/07/1979,-0.007874,1979
30402,08/08/1979,-0.015873,1979
30402,08/09/1979,0.016129,1979
30402,08/10/1979,0.000000,1979
30402,08/13/1979,0.000000,1979
30402,08/14/1979,0.000000,1979
30402,08/15/1979,0.000000,1979
30402,08/16/1979,0.000000,1979
30402,08/17/1979,0.023810,1979
30402,08/20/1979,0.007752,1979
30402,08/21/1979,0.007692,1979
30402,08/22/1979,-0.007634,1979
30402,08/23/1979,-0.007692,1979
30402,08/24/1979,0.000000,1979
30402,08/27/1979,0.000000,1979
30402,08/28/1979,0.015504,1979
30402,08/29/1979,-0.007634,1979
30402,08/30/1979,0.007692,1979
30402,08/31/1979,0.000000,1979
30402,09/04/1979,-0.007634,1979
30402,09/05/1979,-0.030769,1979
30402,09/06/1979,-0.007937,1979
30402,09/07/1979,0.016000,1979
30402,09/10/1979,-0.003937,1979
30402,09/11/1979,-0.011858,1979
30402,09/12/1979,0.056000,1979
30402,09/13/1979,-0.007576,1979
30402,09/14/1979,0.000000,1979
30402,09/17/1979,0.000000,1979
30402,09/18/1979,0.015267,1979
30402,09/19/1979,-0.007519,1979
30402,09/20/1979,0.000000,1979
30402,09/21/1979,-0.007576,1979
30402,09/24/1979,0.015267,1979
30402,09/25/1979,0.007519,1979
